Junction,Vehicles,Hour,Day-of-Week,Year,Month,Day
1,25,17,2,2015,12,9
1,27,18,2,2015,12,9
1,27,19,2,2015,12,9
1,29,20,2,2015,12,9
1,27,21,2,2015,12,9
1,28,22,2,2015,12,9
1,26,23,2,2015,12,9
1,20,0,3,2015,12,10
1,14,1,3,2015,12,10
1,14,2,3,2015,12,10
1,17,3,3,2015,12,10
1,11,4,3,2015,12,10
1,12,5,3,2015,12,10
1,12,6,3,2015,12,10
1,14,7,3,2015,12,10
1,14,8,3,2015,12,10
1,19,9,3,2015,12,10
1,28,10,3,2015,12,10
1,26,11,3,2015,12,10
1,31,12,3,2015,12,10
1,23,13,3,2015,12,10
1,24,14,3,2015,12,10
1,28,15,3,2015,12,10
1,26,16,3,2015,12,10
1,26,17,3,2015,12,10
1,27,18,3,2015,12,10
1,22,19,3,2015,12,10
1,25,20,3,2015,12,10
1,24,21,3,2015,12,10
1,23,22,3,2015,12,10
1,22,23,3,2015,12,10
1,17,0,4,2015,12,11
1,19,1,4,2015,12,11
1,16,2,4,2015,12,11
1,14,3,4,2015,12,11
1,13,4,4,2015,12,11
1,10,5,4,2015,12,11
1,11,6,4,2015,12,11
1,13,7,4,2015,12,11
1,12,8,4,2015,12,11
1,15,9,4,2015,12,11
1,26,10,4,2015,12,11
1,33,11,4,2015,12,11
1,31,12,4,2015,12,11
1,26,13,4,2015,12,11
1,30,14,4,2015,12,11
1,28,15,4,2015,12,11
1,29,16,4,2015,12,11
1,23,17,4,2015,12,11
1,29,18,4,2015,12,11
1,26,19,4,2015,12,11
1,29,20,4,2015,12,11
1,24,21,4,2015,12,11
1,22,22,4,2015,12,11
1,23,23,4,2015,12,11
1,23,0,5,2015,12,12
1,16,1,5,2015,12,12
1,12,2,5,2015,12,12
1,14,3,5,2015,12,12
1,13,4,5,2015,12,12
1,11,5,5,2015,12,12
1,7,6,5,2015,12,12
1,10,7,5,2015,12,12
1,12,8,5,2015,12,12
1,16,9,5,2015,12,12
1,20,10,5,2015,12,12
1,15,11,5,2015,12,12
1,19,12,5,2015,12,12
1,16,13,5,2015,12,12
1,14,14,5,2015,12,12
1,14,15,5,2015,12,12
1,15,16,5,2015,12,12
1,17,17,5,2015,12,12
1,18,18,5,2015,12,12
1,17,19,5,2015,12,12
1,15,20,5,2015,12,12
1,18,21,5,2015,12,12
1,16,22,5,2015,12,12
1,19,23,5,2015,12,12
1,16,0,6,2015,12,13
1,15,1,6,2015,12,13
1,9,2,6,2015,12,13
1,12,3,6,2015,12,13
1,8,4,6,2015,12,13
1,9,5,6,2015,12,13
1,9,6,6,2015,12,13
1,11,7,6,2015,12,13
1,14,8,6,2015,12,13
1,13,9,6,2015,12,13
1,15,10,6,2015,12,13
1,16,11,6,2015,12,13
1,15,12,6,2015,12,13
1,18,13,6,2015,12,13
1,15,14,6,2015,12,13
1,17,15,6,2015,12,13
1,16,16,6,2015,12,13
1,16,17,6,2015,12,13
1,16,18,6,2015,12,13
1,20,19,6,2015,12,13
1,19,20,6,2015,12,13
1,17,21,6,2015,12,13
1,21,22,6,2015,12,13
1,18,23,6,2015,12,13
1,16,0,0,2015,12,14
1,16,1,0,2015,12,14
1,9,2,0,2015,12,14
1,12,3,0,2015,12,14
1,12,4,0,2015,12,14
1,12,5,0,2015,12,14
1,9,6,0,2015,12,14
1,13,7,0,2015,12,14
1,16,8,0,2015,12,14
1,18,9,0,2015,12,14
1,31,10,0,2015,12,14
1,37,11,0,2015,12,14
1,31,12,0,2015,12,14
1,30,13,0,2015,12,14
1,31,14,0,2015,12,14
1,32,15,0,2015,12,14
1,27,16,0,2015,12,14
1,26,17,0,2015,12,14
1,31,18,0,2015,12,14
1,32,19,0,2015,12,14
1,30,20,0,2015,12,14
1,30,21,0,2015,12,14
1,25,22,0,2015,12,14
1,24,23,0,2015,12,14
1,20,0,1,2015,12,15
1,17,1,1,2015,12,15
1,13,2,1,2015,12,15
1,16,3,1,2015,12,15
1,12,4,1,2015,12,15
1,13,5,1,2015,12,15
1,12,6,1,2015,12,15
1,16,7,1,2015,12,15
1,13,8,1,2015,12,15
1,18,9,1,2015,12,15
1,21,10,1,2015,12,15
1,47,11,1,2015,12,15
1,42,12,1,2015,12,15
1,30,13,1,2015,12,15
1,34,14,1,2015,12,15
1,31,15,1,2015,12,15
1,30,16,1,2015,12,15
1,29,17,1,2015,12,15
1,33,18,1,2015,12,15
1,31,19,1,2015,12,15
1,30,20,1,2015,12,15
1,32,21,1,2015,12,15
1,30,22,1,2015,12,15
1,25,23,1,2015,12,15
1,25,0,2,2015,12,16
1,22,1,2,2015,12,16
1,19,2,2,2015,12,16
1,18,3,2,2015,12,16
1,15,4,2,2015,12,16
1,14,5,2,2015,12,16
1,14,6,2,2015,12,16
1,14,7,2,2015,12,16
1,17,8,2,2015,12,16
1,25,9,2,2015,12,16
1,39,10,2,2015,12,16
1,36,11,2,2015,12,16
1,35,12,2,2015,12,16
1,30,13,2,2015,12,16
1,38,14,2,2015,12,16
1,30,15,2,2015,12,16
1,29,16,2,2015,12,16
1,29,17,2,2015,12,16
1,31,18,2,2015,12,16
1,33,19,2,2015,12,16
1,33,20,2,2015,12,16
1,28,21,2,2015,12,16
1,34,22,2,2015,12,16
1,24,23,2,2015,12,16
1,26,0,3,2015,12,17
1,20,1,3,2015,12,17
1,16,2,3,2015,12,17
1,17,3,3,2015,12,17
1,14,4,3,2015,12,17
1,12,5,3,2015,12,17
1,11,6,3,2015,12,17
1,16,7,3,2015,12,17
1,15,8,3,2015,12,17
1,20,9,3,2015,12,17
1,31,10,3,2015,12,17
1,37,11,3,2015,12,17
1,38,12,3,2015,12,17
1,29,13,3,2015,12,17
1,32,14,3,2015,12,17
1,34,15,3,2015,12,17
1,33,16,3,2015,12,17
1,26,17,3,2015,12,17
1,31,18,3,2015,12,17
1,35,19,3,2015,12,17
1,30,20,3,2015,12,17
1,33,21,3,2015,12,17
1,31,22,3,2015,12,17
1,26,23,3,2015,12,17
1,24,0,4,2015,12,18
1,20,1,4,2015,12,18
1,17,2,4,2015,12,18
1,13,3,4,2015,12,18
1,16,4,4,2015,12,18
1,15,5,4,2015,12,18
1,13,6,4,2015,12,18
1,15,7,4,2015,12,18
1,16,8,4,2015,12,18
1,22,9,4,2015,12,18
1,37,10,4,2015,12,18
1,42,11,4,2015,12,18
1,43,12,4,2015,12,18
1,40,13,4,2015,12,18
1,44,14,4,2015,12,18
1,44,15,4,2015,12,18
1,39,16,4,2015,12,18
1,29,17,4,2015,12,18
1,41,18,4,2015,12,18
1,39,19,4,2015,12,18
1,35,20,4,2015,12,18
1,30,21,4,2015,12,18
1,31,22,4,2015,12,18
1,28,23,4,2015,12,18
1,24,0,5,2015,12,19
1,25,1,5,2015,12,19
1,18,2,5,2015,12,19
1,14,3,5,2015,12,19
1,13,4,5,2015,12,19
1,11,5,5,2015,12,19
1,11,6,5,2015,12,19
1,14,7,5,2015,12,19
1,17,8,5,2015,12,19
1,15,9,5,2015,12,19
1,24,10,5,2015,12,19
1,24,11,5,2015,12,19
1,21,12,5,2015,12,19
1,20,13,5,2015,12,19
1,20,14,5,2015,12,19
1,16,15,5,2015,12,19
1,19,16,5,2015,12,19
1,17,17,5,2015,12,19
1,19,18,5,2015,12,19
1,20,19,5,2015,12,19
1,19,20,5,2015,12,19
1,18,21,5,2015,12,19
1,21,22,5,2015,12,19
1,20,23,5,2015,12,19
1,15,0,6,2015,12,20
1,14,1,6,2015,12,20
1,14,2,6,2015,12,20
1,11,3,6,2015,12,20
1,9,4,6,2015,12,20
1,6,5,6,2015,12,20
1,11,6,6,2015,12,20
1,10,7,6,2015,12,20
1,11,8,6,2015,12,20
1,16,9,6,2015,12,20
1,20,10,6,2015,12,20
1,18,11,6,2015,12,20
1,23,12,6,2015,12,20
1,19,13,6,2015,12,20
1,19,14,6,2015,12,20
1,17,15,6,2015,12,20
1,19,16,6,2015,12,20
1,16,17,6,2015,12,20
1,18,18,6,2015,12,20
1,28,19,6,2015,12,20
1,24,20,6,2015,12,20
1,26,21,6,2015,12,20
1,22,22,6,2015,12,20
1,23,23,6,2015,12,20
1,18,0,0,2015,12,21
1,16,1,0,2015,12,21
1,12,2,0,2015,12,21
1,11,3,0,2015,12,21
1,9,4,0,2015,12,21
1,9,5,0,2015,12,21
1,10,6,0,2015,12,21
1,15,7,0,2015,12,21
1,14,8,0,2015,12,21
1,21,9,0,2015,12,21
1,24,10,0,2015,12,21
1,39,11,0,2015,12,21
1,43,12,0,2015,12,21
1,34,13,0,2015,12,21
1,35,14,0,2015,12,21
1,31,15,0,2015,12,21
1,31,16,0,2015,12,21
1,31,17,0,2015,12,21
1,28,18,0,2015,12,21
1,36,19,0,2015,12,21
1,30,20,0,2015,12,21
1,28,21,0,2015,12,21
1,26,22,0,2015,12,21
1,23,23,0,2015,12,21
1,23,0,1,2015,12,22
1,20,1,1,2015,12,22
1,19,2,1,2015,12,22
1,13,3,1,2015,12,22
1,14,4,1,2015,12,22
1,14,5,1,2015,12,22
1,13,6,1,2015,12,22
1,15,7,1,2015,12,22
1,15,8,1,2015,12,22
1,22,9,1,2015,12,22
1,27,10,1,2015,12,22
1,27,11,1,2015,12,22
1,34,12,1,2015,12,22
1,31,13,1,2015,12,22
1,29,14,1,2015,12,22
1,31,15,1,2015,12,22
1,23,16,1,2015,12,22
1,26,17,1,2015,12,22
1,30,18,1,2015,12,22
1,32,19,1,2015,12,22
1,32,20,1,2015,12,22
1,23,21,1,2015,12,22
1,28,22,1,2015,12,22
1,25,23,1,2015,12,22
1,19,0,2,2015,12,23
1,18,1,2,2015,12,23
1,21,2,2,2015,12,23
1,18,3,2,2015,12,23
1,15,4,2,2015,12,23
1,10,5,2,2015,12,23
1,11,6,2,2015,12,23
1,12,7,2,2015,12,23
1,13,8,2,2015,12,23
1,19,9,2,2015,12,23
1,26,10,2,2015,12,23
1,37,11,2,2015,12,23
1,35,12,2,2015,12,23
1,27,13,2,2015,12,23
1,31,14,2,2015,12,23
1,29,15,2,2015,12,23
1,25,16,2,2015,12,23
1,22,17,2,2015,12,23
1,23,18,2,2015,12,23
1,24,19,2,2015,12,23
1,24,20,2,2015,12,23
1,24,21,2,2015,12,23
1,27,22,2,2015,12,23
1,23,23,2,2015,12,23
1,17,0,3,2015,12,24
1,15,1,3,2015,12,24
1,19,2,3,2015,12,24
1,16,3,3,2015,12,24
1,11,4,3,2015,12,24
1,10,5,3,2015,12,24
1,15,6,3,2015,12,24
1,15,7,3,2015,12,24
1,14,8,3,2015,12,24
1,15,9,3,2015,12,24
1,22,10,3,2015,12,24
1,30,11,3,2015,12,24
1,31,12,3,2015,12,24
1,24,13,3,2015,12,24
1,27,14,3,2015,12,24
1,24,15,3,2015,12,24
1,21,16,3,2015,12,24
1,20,17,3,2015,12,24
1,22,18,3,2015,12,24
1,22,19,3,2015,12,24
1,22,20,3,2015,12,24
1,18,21,3,2015,12,24
1,21,22,3,2015,12,24
1,23,23,3,2015,12,24
1,13,0,4,2015,12,25
1,13,1,4,2015,12,25
1,12,2,4,2015,12,25
1,9,3,4,2015,12,25
1,10,4,4,2015,12,25
1,8,5,4,2015,12,25
1,10,6,4,2015,12,25
1,8,7,4,2015,12,25
1,10,8,4,2015,12,25
1,13,9,4,2015,12,25
1,17,10,4,2015,12,25
1,17,11,4,2015,12,25
1,14,12,4,2015,12,25
1,15,13,4,2015,12,25
1,15,14,4,2015,12,25
1,16,15,4,2015,12,25
1,13,16,4,2015,12,25
1,13,17,4,2015,12,25
1,15,18,4,2015,12,25
1,19,19,4,2015,12,25
1,21,20,4,2015,12,25
1,16,21,4,2015,12,25
1,14,22,4,2015,12,25
1,16,23,4,2015,12,25
1,16,0,5,2015,12,26
1,15,1,5,2015,12,26
1,12,2,5,2015,12,26
1,8,3,5,2015,12,26
1,10,4,5,2015,12,26
1,9,5,5,2015,12,26
1,8,6,5,2015,12,26
1,7,7,5,2015,12,26
1,10,8,5,2015,12,26
1,13,9,5,2015,12,26
1,15,10,5,2015,12,26
1,19,11,5,2015,12,26
1,15,12,5,2015,12,26
1,14,13,5,2015,12,26
1,18,14,5,2015,12,26
1,17,15,5,2015,12,26
1,14,16,5,2015,12,26
1,17,17,5,2015,12,26
1,19,18,5,2015,12,26
1,19,19,5,2015,12,26
1,19,20,5,2015,12,26
1,17,21,5,2015,12,26
1,18,22,5,2015,12,26
1,15,23,5,2015,12,26
1,15,0,6,2015,12,27
1,15,1,6,2015,12,27
1,15,2,6,2015,12,27
1,12,3,6,2015,12,27
1,9,4,6,2015,12,27
1,9,5,6,2015,12,27
1,9,6,6,2015,12,27
1,11,7,6,2015,12,27
1,9,8,6,2015,12,27
1,12,9,6,2015,12,27
1,17,10,6,2015,12,27
1,16,11,6,2015,12,27
1,20,12,6,2015,12,27
1,16,13,6,2015,12,27
1,14,14,6,2015,12,27
1,13,15,6,2015,12,27
1,17,16,6,2015,12,27
1,18,17,6,2015,12,27
1,19,18,6,2015,12,27
1,20,19,6,2015,12,27
1,20,20,6,2015,12,27
1,20,21,6,2015,12,27
1,17,22,6,2015,12,27
1,20,23,6,2015,12,27
1,14,0,0,2015,12,28
1,13,1,0,2015,12,28
1,9,2,0,2015,12,28
1,8,3,0,2015,12,28
1,10,4,0,2015,12,28
1,8,5,0,2015,12,28
1,11,6,0,2015,12,28
1,10,7,0,2015,12,28
1,15,8,0,2015,12,28
1,15,9,0,2015,12,28
1,21,10,0,2015,12,28
1,26,11,0,2015,12,28
1,28,12,0,2015,12,28
1,32,13,0,2015,12,28
1,36,14,0,2015,12,28
1,33,15,0,2015,12,28
1,30,16,0,2015,12,28
1,24,17,0,2015,12,28
1,30,18,0,2015,12,28
1,29,19,0,2015,12,28
1,28,20,0,2015,12,28
1,26,21,0,2015,12,28
1,24,22,0,2015,12,28
1,24,23,0,2015,12,28
1,19,0,1,2015,12,29
1,19,1,1,2015,12,29
1,16,2,1,2015,12,29
1,11,3,1,2015,12,29
1,13,4,1,2015,12,29
1,12,5,1,2015,12,29
1,11,6,1,2015,12,29
1,13,7,1,2015,12,29
1,16,8,1,2015,12,29
1,19,9,1,2015,12,29
1,28,10,1,2015,12,29
1,35,11,1,2015,12,29
1,33,12,1,2015,12,29
1,27,13,1,2015,12,29
1,29,14,1,2015,12,29
1,30,15,1,2015,12,29
1,32,16,1,2015,12,29
1,27,17,1,2015,12,29
1,24,18,1,2015,12,29
1,29,19,1,2015,12,29
1,24,20,1,2015,12,29
1,23,21,1,2015,12,29
1,26,22,1,2015,12,29
1,22,23,1,2015,12,29
1,19,0,2,2015,12,30
1,17,1,2,2015,12,30
1,18,2,2,2015,12,30
1,14,3,2,2015,12,30
1,12,4,2,2015,12,30
1,10,5,2,2015,12,30
1,13,6,2,2015,12,30
1,13,7,2,2015,12,30
1,16,8,2,2015,12,30
1,18,9,2,2015,12,30
1,22,10,2,2015,12,30
1,50,11,2,2015,12,30
1,34,12,2,2015,12,30
1,31,13,2,2015,12,30
1,34,14,2,2015,12,30
1,31,15,2,2015,12,30
1,29,16,2,2015,12,30
1,30,17,2,2015,12,30
1,28,18,2,2015,12,30
1,31,19,2,2015,12,30
1,29,20,2,2015,12,30
1,31,21,2,2015,12,30
1,28,22,2,2015,12,30
1,25,23,2,2015,12,30
1,20,0,3,2015,12,31
1,18,1,3,2015,12,31
1,14,2,3,2015,12,31
1,13,3,3,2015,12,31
1,14,4,3,2015,12,31
1,7,5,3,2015,12,31
1,13,6,3,2015,12,31
1,13,7,3,2015,12,31
1,13,8,3,2015,12,31
1,17,9,3,2015,12,31
1,22,10,3,2015,12,31
1,25,11,3,2015,12,31
1,25,12,3,2015,12,31
1,23,13,3,2015,12,31
1,18,14,3,2015,12,31
1,24,15,3,2015,12,31
1,19,16,3,2015,12,31
1,20,17,3,2015,12,31
1,15,18,3,2015,12,31
1,21,19,3,2015,12,31
1,18,20,3,2015,12,31
1,17,21,3,2015,12,31
1,14,22,3,2015,12,31
1,15,23,3,2015,12,31
1,13,0,4,2016,1,1
1,13,1,4,2016,1,1
1,11,2,4,2016,1,1
1,6,3,4,2016,1,1
1,8,4,4,2016,1,1
1,6,5,4,2016,1,1
1,7,6,4,2016,1,1
1,8,7,4,2016,1,1
1,9,8,4,2016,1,1
1,8,9,4,2016,1,1
1,11,10,4,2016,1,1
1,10,11,4,2016,1,1
1,13,12,4,2016,1,1
1,12,13,4,2016,1,1
1,11,14,4,2016,1,1
1,17,15,4,2016,1,1
1,20,16,4,2016,1,1
1,15,17,4,2016,1,1
1,15,18,4,2016,1,1
1,18,19,4,2016,1,1
1,17,20,4,2016,1,1
1,18,21,4,2016,1,1
1,17,22,4,2016,1,1
1,18,23,4,2016,1,1
1,15,0,5,2016,1,2
1,15,1,5,2016,1,2
1,11,2,5,2016,1,2
1,10,3,5,2016,1,2
1,8,4,5,2016,1,2
1,9,5,5,2016,1,2
1,9,6,5,2016,1,2
1,11,7,5,2016,1,2
1,9,8,5,2016,1,2
1,13,9,5,2016,1,2
1,20,10,5,2016,1,2
1,21,11,5,2016,1,2
1,21,12,5,2016,1,2
1,18,13,5,2016,1,2
1,15,14,5,2016,1,2
1,16,15,5,2016,1,2
1,17,16,5,2016,1,2
1,17,17,5,2016,1,2
1,18,18,5,2016,1,2
1,16,19,5,2016,1,2
1,21,20,5,2016,1,2
1,20,21,5,2016,1,2
1,18,22,5,2016,1,2
1,21,23,5,2016,1,2
1,19,0,6,2016,1,3
1,13,1,6,2016,1,3
1,11,2,6,2016,1,3
1,11,3,6,2016,1,3
1,8,4,6,2016,1,3
1,7,5,6,2016,1,3
1,10,6,6,2016,1,3
1,9,7,6,2016,1,3
1,9,8,6,2016,1,3
1,12,9,6,2016,1,3
1,25,10,6,2016,1,3
1,22,11,6,2016,1,3
1,21,12,6,2016,1,3
1,18,13,6,2016,1,3
1,20,14,6,2016,1,3
1,20,15,6,2016,1,3
1,17,16,6,2016,1,3
1,20,17,6,2016,1,3
1,17,18,6,2016,1,3
1,28,19,6,2016,1,3
1,24,20,6,2016,1,3
1,22,21,6,2016,1,3
1,22,22,6,2016,1,3
1,20,23,6,2016,1,3
1,19,0,0,2016,1,4
1,19,1,0,2016,1,4
1,12,2,0,2016,1,4
1,17,3,0,2016,1,4
1,13,4,0,2016,1,4
1,14,5,0,2016,1,4
1,14,6,0,2016,1,4
1,18,7,0,2016,1,4
1,19,8,0,2016,1,4
1,28,9,0,2016,1,4
1,35,10,0,2016,1,4
1,39,11,0,2016,1,4
1,37,12,0,2016,1,4
1,28,13,0,2016,1,4
1,36,14,0,2016,1,4
1,36,15,0,2016,1,4
1,33,16,0,2016,1,4
1,31,17,0,2016,1,4
1,34,18,0,2016,1,4
1,41,19,0,2016,1,4
1,38,20,0,2016,1,4
1,34,21,0,2016,1,4
1,29,22,0,2016,1,4
1,29,23,0,2016,1,4
1,28,0,1,2016,1,5
1,21,1,1,2016,1,5
1,16,2,1,2016,1,5
1,16,3,1,2016,1,5
1,14,4,1,2016,1,5
1,13,5,1,2016,1,5
1,13,6,1,2016,1,5
1,13,7,1,2016,1,5
1,20,8,1,2016,1,5
1,18,9,1,2016,1,5
1,27,10,1,2016,1,5
1,31,11,1,2016,1,5
1,32,12,1,2016,1,5
1,26,13,1,2016,1,5
1,29,14,1,2016,1,5
1,29,15,1,2016,1,5
1,29,16,1,2016,1,5
1,26,17,1,2016,1,5
1,28,18,1,2016,1,5
1,40,19,1,2016,1,5
1,36,20,1,2016,1,5
1,33,21,1,2016,1,5
1,34,22,1,2016,1,5
1,30,23,1,2016,1,5
1,29,0,2,2016,1,6
1,25,1,2,2016,1,6
1,23,2,2,2016,1,6
1,19,3,2,2016,1,6
1,16,4,2,2016,1,6
1,16,5,2,2016,1,6
1,15,6,2,2016,1,6
1,15,7,2,2016,1,6
1,19,8,2,2016,1,6
1,31,9,2,2016,1,6
1,37,10,2,2016,1,6
1,40,11,2,2016,1,6
1,34,12,2,2016,1,6
1,31,13,2,2016,1,6
1,29,14,2,2016,1,6
1,34,15,2,2016,1,6
1,30,16,2,2016,1,6
1,33,17,2,2016,1,6
1,33,18,2,2016,1,6
1,35,19,2,2016,1,6
1,31,20,2,2016,1,6
1,32,21,2,2016,1,6
1,32,22,2,2016,1,6
1,28,23,2,2016,1,6
1,25,0,3,2016,1,7
1,22,1,3,2016,1,7
1,21,2,3,2016,1,7
1,16,3,3,2016,1,7
1,15,4,3,2016,1,7
1,15,5,3,2016,1,7
1,18,6,3,2016,1,7
1,18,7,3,2016,1,7
1,20,8,3,2016,1,7
1,20,9,3,2016,1,7
1,26,10,3,2016,1,7
1,29,11,3,2016,1,7
1,30,12,3,2016,1,7
1,23,13,3,2016,1,7
1,27,14,3,2016,1,7
1,31,15,3,2016,1,7
1,30,16,3,2016,1,7
1,27,17,3,2016,1,7
1,27,18,3,2016,1,7
1,32,19,3,2016,1,7
1,29,20,3,2016,1,7
1,28,21,3,2016,1,7
1,29,22,3,2016,1,7
1,23,23,3,2016,1,7
1,25,0,4,2016,1,8
1,25,1,4,2016,1,8
1,15,2,4,2016,1,8
1,15,3,4,2016,1,8
1,11,4,4,2016,1,8
1,13,5,4,2016,1,8
1,12,6,4,2016,1,8
1,15,7,4,2016,1,8
1,14,8,4,2016,1,8
1,38,9,4,2016,1,8
1,47,10,4,2016,1,8
1,45,11,4,2016,1,8
1,42,12,4,2016,1,8
1,34,13,4,2016,1,8
1,37,14,4,2016,1,8
1,35,15,4,2016,1,8
1,33,16,4,2016,1,8
1,32,17,4,2016,1,8
1,27,18,4,2016,1,8
1,29,19,4,2016,1,8
1,30,20,4,2016,1,8
1,29,21,4,2016,1,8
1,30,22,4,2016,1,8
1,30,23,4,2016,1,8
1,22,0,5,2016,1,9
1,19,1,5,2016,1,9
1,17,2,5,2016,1,9
1,18,3,5,2016,1,9
1,13,4,5,2016,1,9
1,10,5,5,2016,1,9
1,11,6,5,2016,1,9
1,12,7,5,2016,1,9
1,14,8,5,2016,1,9
1,16,9,5,2016,1,9
1,25,10,5,2016,1,9
1,20,11,5,2016,1,9
1,20,12,5,2016,1,9
1,21,13,5,2016,1,9
1,17,14,5,2016,1,9
1,22,15,5,2016,1,9
1,18,16,5,2016,1,9
1,19,17,5,2016,1,9
1,18,18,5,2016,1,9
1,23,19,5,2016,1,9
1,18,20,5,2016,1,9
1,21,21,5,2016,1,9
1,22,22,5,2016,1,9
1,19,23,5,2016,1,9
1,19,0,6,2016,1,10
1,18,1,6,2016,1,10
1,16,2,6,2016,1,10
1,9,3,6,2016,1,10
1,10,4,6,2016,1,10
1,10,5,6,2016,1,10
1,12,6,6,2016,1,10
1,13,7,6,2016,1,10
1,11,8,6,2016,1,10
1,16,9,6,2016,1,10
1,16,10,6,2016,1,10
1,21,11,6,2016,1,10
1,18,12,6,2016,1,10
1,19,13,6,2016,1,10
1,18,14,6,2016,1,10
1,15,15,6,2016,1,10
1,19,16,6,2016,1,10
1,20,17,6,2016,1,10
1,18,18,6,2016,1,10
1,22,19,6,2016,1,10
1,22,20,6,2016,1,10
1,23,21,6,2016,1,10
1,25,22,6,2016,1,10
1,21,23,6,2016,1,10
1,21,0,0,2016,1,11
1,16,1,0,2016,1,11
1,11,2,0,2016,1,11
1,11,3,0,2016,1,11
1,12,4,0,2016,1,11
1,13,5,0,2016,1,11
1,12,6,0,2016,1,11
1,14,7,0,2016,1,11
1,13,8,0,2016,1,11
1,28,9,0,2016,1,11
1,38,10,0,2016,1,11
1,40,11,0,2016,1,11
1,38,12,0,2016,1,11
1,32,13,0,2016,1,11
1,35,14,0,2016,1,11
1,35,15,0,2016,1,11
1,30,16,0,2016,1,11
1,33,17,0,2016,1,11
1,32,18,0,2016,1,11
1,32,19,0,2016,1,11
1,31,20,0,2016,1,11
1,34,21,0,2016,1,11
1,33,22,0,2016,1,11
1,25,23,0,2016,1,11
1,26,0,1,2016,1,12
1,22,1,1,2016,1,12
1,25,2,1,2016,1,12
1,17,3,1,2016,1,12
1,14,4,1,2016,1,12
1,11,5,1,2016,1,12
1,13,6,1,2016,1,12
1,16,7,1,2016,1,12
1,21,8,1,2016,1,12
1,23,9,1,2016,1,12
1,31,10,1,2016,1,12
1,32,11,1,2016,1,12
1,34,12,1,2016,1,12
1,30,13,1,2016,1,12
1,32,14,1,2016,1,12
1,30,15,1,2016,1,12
1,28,16,1,2016,1,12
1,32,17,1,2016,1,12
1,28,18,1,2016,1,12
1,29,19,1,2016,1,12
1,35,20,1,2016,1,12
1,34,21,1,2016,1,12
1,29,22,1,2016,1,12
1,30,23,1,2016,1,12
1,26,0,2,2016,1,13
1,21,1,2,2016,1,13
1,20,2,2,2016,1,13
1,16,3,2,2016,1,13
1,11,4,2,2016,1,13
1,14,5,2,2016,1,13
1,11,6,2,2016,1,13
1,16,7,2,2016,1,13
1,18,8,2,2016,1,13
1,33,9,2,2016,1,13
1,42,10,2,2016,1,13
1,40,11,2,2016,1,13
1,39,12,2,2016,1,13
1,31,13,2,2016,1,13
1,34,14,2,2016,1,13
1,33,15,2,2016,1,13
1,28,16,2,2016,1,13
1,29,17,2,2016,1,13
1,33,18,2,2016,1,13
1,29,19,2,2016,1,13
1,31,20,2,2016,1,13
1,28,21,2,2016,1,13
1,27,22,2,2016,1,13
1,25,23,2,2016,1,13
1,22,0,3,2016,1,14
1,18,1,3,2016,1,14
1,18,2,3,2016,1,14
1,18,3,3,2016,1,14
1,14,4,3,2016,1,14
1,13,5,3,2016,1,14
1,12,6,3,2016,1,14
1,13,7,3,2016,1,14
1,15,8,3,2016,1,14
1,18,9,3,2016,1,14
1,21,10,3,2016,1,14
1,24,11,3,2016,1,14
1,30,12,3,2016,1,14
1,25,13,3,2016,1,14
1,27,14,3,2016,1,14
1,31,15,3,2016,1,14
1,25,16,3,2016,1,14
1,23,17,3,2016,1,14
1,25,18,3,2016,1,14
1,30,19,3,2016,1,14
1,26,20,3,2016,1,14
1,26,21,3,2016,1,14
1,25,22,3,2016,1,14
1,27,23,3,2016,1,14
1,26,0,4,2016,1,15
1,20,1,4,2016,1,15
1,18,2,4,2016,1,15
1,16,3,4,2016,1,15
1,16,4,4,2016,1,15
1,16,5,4,2016,1,15
1,16,6,4,2016,1,15
1,20,7,4,2016,1,15
1,18,8,4,2016,1,15
1,21,9,4,2016,1,15
1,45,10,4,2016,1,15
1,39,11,4,2016,1,15
1,34,12,4,2016,1,15
1,34,13,4,2016,1,15
1,31,14,4,2016,1,15
1,35,15,4,2016,1,15
1,35,16,4,2016,1,15
1,30,17,4,2016,1,15
1,33,18,4,2016,1,15
1,34,19,4,2016,1,15
1,31,20,4,2016,1,15
1,36,21,4,2016,1,15
1,29,22,4,2016,1,15
1,30,23,4,2016,1,15
1,22,0,5,2016,1,16
1,20,1,5,2016,1,16
1,19,2,5,2016,1,16
1,19,3,5,2016,1,16
1,13,4,5,2016,1,16
1,16,5,5,2016,1,16
1,14,6,5,2016,1,16
1,14,7,5,2016,1,16
1,13,8,5,2016,1,16
1,17,9,5,2016,1,16
1,23,10,5,2016,1,16
1,20,11,5,2016,1,16
1,19,12,5,2016,1,16
1,24,13,5,2016,1,16
1,22,14,5,2016,1,16
1,18,15,5,2016,1,16
1,21,16,5,2016,1,16
1,17,17,5,2016,1,16
1,18,18,5,2016,1,16
1,27,19,5,2016,1,16
1,26,20,5,2016,1,16
1,29,21,5,2016,1,16
1,25,22,5,2016,1,16
1,25,23,5,2016,1,16
1,21,0,6,2016,1,17
1,23,1,6,2016,1,17
1,17,2,6,2016,1,17
1,12,3,6,2016,1,17
1,13,4,6,2016,1,17
1,13,5,6,2016,1,17
1,12,6,6,2016,1,17
1,14,7,6,2016,1,17
1,16,8,6,2016,1,17
1,17,9,6,2016,1,17
1,22,10,6,2016,1,17
1,24,11,6,2016,1,17
